	0.09971	0.10432	0.10558	0.09744	0.09308	0.09586	0.10008	0.10603	0.11114	0.11964	0.13023	0.14715	
		0.11067	0.11623	0.10868	0.10223	0.09684	0.10068	0.10818	0.11365	0.12174	0.13187	0.15252	
			0.12484	0.11968	0.11253	0.10521	0.10273	0.10893	0.11631	0.12493	0.13314	0.15403	
				0.12753	0.12422	0.11663	0.11279	0.11367	0.11835	0.12556	0.13884	0.15801	
					0.13156	0.12901	0.12507	0.12291	0.12024	0.13005	0.13866	0.15303	
						0.13809	0.13611	0.13427	0.13124	0.13205	0.14333	0.15638	
							0.14469	0.14814	0.14546	0.14508	0.14776	0.16292	
								0.16207	0.15904	0.15982	0.16492	0.16664	
									0.17808	0.17906	0.18293	0.19117	
										0.18971	0.19413	0.19994	
											0.20476	0.20934	
												0.22500	
													
